Rank,Name,Market Cap,Price,Country,Ticker,Shares
2800,Aurubis,3920000000.0,88.99,🇩🇪 Germany,NDA.F,44049893.246432185
2801,Skillz,3920000000.0,9.61,🇺🇸 USA,SKLZ,407908428.7200833
2802,New Oriental,3920000000.0,2.31,🇨🇳 China,EDU,1696969696.969697
2803,Tower Semiconductor,3910000000.0,36.11,🇮🇱 Israel,TSEM,108280254.77707006
2804,Karuna Therapeutics,3910000000.0,132.16,🇺🇸 USA,KRTX,29585351.089588378
2805,Allison Transmission,3910000000.0,37.53,🇺🇸 USA,ALSN,104183320.01065813
2806,Permata Bank,3910000000.0,0.12,🇮🇩 Indonesia,BNLI.JK,32583333333.333336
2807,Banco Sabadell,3900000000.0,0.7,🇪🇸 Spain,BDSB.F,5571428571.428572
2808,Artisan Partners,3900000000.0,49.4,🇺🇸 USA,APAM,78947368.42105263
2809,Nikon,3890000000.0,10.48,🇯🇵 Japan,NINOY,371183206.10687023
2810,Avnet,3890000000.0,39.28,🇺🇸 USA,AVT,99032586.5580448
2811,Datto,3880000000.0,23.84,🇺🇸 USA,MSP,162751677.85234898
2812,SM Energy,3880000000.0,31.99,🇺🇸 USA,SM,121287902.46952173
2813,Blackbaud,3880000000.0,80.62,🇺🇸 USA,BLKB,48127015.62887621
2814,Arlington Asset Investment,3880000000.0,37.28,🇺🇸 USA,AI,104077253.21888411
2815,Dorman Products,3870000000.0,122.69,🇺🇸 USA,DORM,31542913.032847013
2816,Mail.ru Group,3870000000.0,16.75,🇨🇾 Cyprus,RL9A.F,231044776.11940297
2817,Beacon Roofing Supply,3860000000.0,55.25,🇺🇸 USA,BECN,69864253.39366516
2818,3M India,3860000000.0,343.18,🇮🇳 India,3MINDIA.NS,11247741.709889853
2819,Merit Medical,3860000000.0,68.47,🇺🇸 USA,MMSI,56375054.76851176
2820,Sime Darby,3850000000.0,0.57,🇲🇾 Malaysia,SIME.KL,6754385964.912281
2821,BankUnited,3850000000.0,43.32,🇺🇸 USA,BKU,88873499.53831948
2822,Asbury Automotive Group,3850000000.0,166.64,🇺🇸 USA,ABG,23103696.591454636
2823,Zooplus,3850000000.0,538.94,🇩🇪 Germany,ZO1.F,7143652.354622035
2824,IberiaBank,3840000000.0,25.75,🇺🇸 USA,IBKCO,149126213.592233
2825,Radian Group,3840000000.0,21.45,🇺🇸 USA,RDN,179020979.02097902
2826,KB Home,3840000000.0,43.97,🇺🇸 USA,KBH,87332272.00363885
2827,Hatsun Agro Products,3840000000.0,17.83,🇮🇳 India,HATSUN.NS,215367358.38474482
2828,Cornerstone OnDemand,3840000000.0,57.49,🇺🇸 USA,CSOD,66794225.082623065
2829,JBG SMITH,3840000000.0,29.62,🇺🇸 USA,JBGS,129642133.69345036
2830,PennyMac,3830000000.0,64.97,🇺🇸 USA,PFSI,58950284.74680622
2831,Adaptive Biotechnologies,3820000000.0,27.1,🇺🇸 USA,ADPT,140959409.59409595
2832,Dr Lal PathLabs,3820000000.0,45.88,🇮🇳 India,LALPATHLAB.NS,83260680.03487357
2833,Adaro Energy,3820000000.0,0.12,🇮🇩 Indonesia,ADRO.JK,31833333333.333336
2834,Switch,3810000000.0,26.58,🇺🇸 USA,SWCH,143340857.7878104
2835,Hain Celestial,3810000000.0,41.1,🇺🇸 USA,HAIN,92700729.9270073
2836,Guoco,3800000000.0,11.57,🇭🇰 Hong Kong,0053.HK,328435609.3344857
2837,PowerSchool,3800000000.0,19.19,🇺🇸 USA,PWSC,198019801.980198
2838,PotlatchDeltic,3790000000.0,56.63,🇺🇸 USA,PCH,66925657.7785626
2839,Ruchi Soya,3790000000.0,12.75,🇮🇳 India,RUCHI.NS,297254901.9607843
2840,ATCO,3780000000.0,33.03,🇨🇦 Canada,ACO-X.TO,114441416.89373296
2841,Jamf,3780000000.0,31.78,🇺🇸 USA,JAMF,118942731.27753304
2842,Simply Good Foods,3780000000.0,39.45,🇺🇸 USA,SMPL,95817490.49429657
2843,Whirlpool India,3770000000.0,29.7,🇮🇳 India,WHIRLPOOL.NS,126936026.93602695
2844,Kemper,3770000000.0,59.3,🇺🇸 USA,KMPR,63575042.15851602
2845,Boot Barn Holdings,3770000000.0,127.44,🇺🇸 USA,BOOT,29582548.650345262
2846,Sprinklr,3770000000.0,14.79,🇺🇸 USA,CXM,254901960.78431374
2847,AntarChile,3770000000.0,8.26,🇨🇱 Chile,ANTARCHILE.SN,456416464.89104116
2848,Udemy,3760000000.0,27.41,🇺🇸 USA,UDMY,137176213.06092668
2849,ACI Worldwide,3760000000.0,32.04,🇺🇸 USA,ACIW,117353308.36454432
2850,Assured Guaranty,3760000000.0,53.91,🇧🇲 Bermuda,AGO,69745872.7508811
2851,UniFirst,3750000000.0,199.25,🇺🇸 USA,UNF,18820577.164366376
2852,EPR Properties,3750000000.0,50.25,🇺🇸 USA,EPR,74626865.6716418
2853,Alliance Data,3750000000.0,75.39,🇺🇸 USA,ADS,49741345.00596896
2854,Matson,3740000000.0,89.16,🇺🇸 USA,MATX,41947061.462539256
2855,New Jersey Resources,3740000000.0,38.84,🇺🇸 USA,NJR,96292481.97734293
2856,GATX,3740000000.0,105.45,🇺🇸 USA,GATX,35467045.99336178
2857,VIZIO,3740000000.0,20.36,🇺🇸 USA,VZIO,183693516.69941062
2858,Newmark,3730000000.0,17.58,🇺🇸 USA,NMRK,212172923.77701935
2859,Kulicke and Soffa Industries,3730000000.0,60.25,🇸🇬 Singapore,KLIC,61908713.69294606
2860,Ameris Bancorp,3720000000.0,53.45,🇺🇸 USA,ABCB,69597754.91113189
2861,Group 1 Automotive,3720000000.0,205.57,🇺🇸 USA,GPI,18096025.684681617
2862,Duck Creek Technologies,3710000000.0,28.16,🇺🇸 USA,DCT,131747159.0909091
2863,Mayora,3710000000.0,0.15,🇮🇩 Indonesia,D7V.F,24733333333.333336
2864,VIAVI Solutions,3710000000.0,15.62,🇺🇸 USA,VIAV,237516005.12163892
2865,DMG Mori,3710000000.0,47.05,🇩🇪 Germany,GIL.F,78852284.80340064
2866,Tronox,3700000000.0,24.09,🇺🇸 USA,TROX,153590701.53590703
2867,Cogent Communications,3690000000.0,77.56,🇺🇸 USA,CCOI,47576070.13924703
2868,Comfort Systems,3690000000.0,102.49,🇺🇸 USA,FIX,36003512.53780857
2869,Axos Financial,3690000000.0,62.06,🇺🇸 USA,AX,59458588.46277796
2870,Grupo Simec,3680000000.0,23.9,🇲🇽 Mexico,SIM,153974895.39748955
2871,Qt Group,3670000000.0,148.17,🇫🇮 Finland,QTCOM.HE,24768846.59512722
2872,Nova Measuring Instruments,3670000000.0,129.0,🇮🇱 Israel,NVMI,28449612.403100774
2873,Alkermes,3670000000.0,22.72,🇮🇪 Ireland,ALKS,161531690.1408451
2874,Supreme Industries,3670000000.0,28.89,🇮🇳 India,SUPREMEIND.NS,127033575.63170648
2875,Société Foncière Lyonnaise,3670000000.0,85.89,🇫🇷 France,FLY.PA,42729072.068925366
2876,First Hawaiian Bank,3670000000.0,28.49,🇺🇸 USA,FHB,128817128.81712882
2877,CIE Automotive,3660000000.0,29.95,🇪🇸 Spain,CIE.MC,122203672.78797998
2878,Royal Boskalis Westminster,3660000000.0,28.24,🇳🇱 Netherlands,BOKA.AS,129603399.43342777
2879,SPX FLOW,3650000000.0,87.15,🇺🇸 USA,FLOW,41881812.96615031
2880,Expensify,3650000000.0,45.18,🇺🇸 USA,EXFY,80787959.27401505
2881,Vienna Insurance Group,3650000000.0,28.55,🇦🇹 Austria,WSV2.F,127845884.41330998
2882,Groupe Lagardère,3650000000.0,26.1,🇫🇷 France,MMB.PA,139846743.29501915
2883,LendingClub,3650000000.0,36.57,🇺🇸 USA,LC,99808586.27290128
2884,MDC Holdings,3650000000.0,51.66,🇺🇸 USA,MDC,70654277.97135115
2885,Whitecap Resources,3640000000.0,5.77,🇨🇦 Canada,WCP.TO,630849220.1039861
2886,Parsons,3640000000.0,35.64,🇺🇸 USA,PSN,102132435.4657688
2887,ONE Gas,3640000000.0,67.97,🇺🇸 USA,OGS,53553038.10504635
2888,NewMarket Corp,3640000000.0,347.81,🇺🇸 USA,NEU,10465484.028636325
2889,Norbord,3640000000.0,43.13,🇨🇦 Canada,OSB,84396012.05657315
2890,Alfamart,3630000000.0,0.09,🇮🇩 Indonesia,AMRT.JK,40333333333.333336
2891,ProSiebenSat.1 Media,3630000000.0,16.08,🇩🇪 Germany,PSM.F,225746268.65671644
2892,Extended Stay America,3630000000.0,20.46,🇺🇸 USA,STAY,177419354.83870968
2893,Chegg,3620000000.0,25.02,🇺🇸 USA,CHGG,144684252.59792167
2894,Apple Hospitality REIT,3610000000.0,15.81,🇺🇸 USA,APLE,228336495.88867804
2895,Tianjin FAW,3600000000.0,0.6,🇨🇳 China,000927.SZ,6000000000.0
2896,Insight Enterprises,3600000000.0,103.37,🇺🇸 USA,NSIT,34826351.93963432
2897,LGI Homes,3600000000.0,148.49,🇺🇸 USA,LGIH,24244056.838844366
2898,Xerox,3600000000.0,20.19,🇺🇸 USA,XRX,178306092.12481424
2899,Magnolia Oil & Gas,3590000000.0,19.8,🇺🇸 USA,MGY,181313131.3131313
2900,Comgás,3590000000.0,26.83,🇧🇷 Brazil,CGAS5.SA,133805441.66977265
2901,Arena Pharmaceuticals,3580000000.0,58.53,🇺🇸 USA,ARNA,61165214.419955574
2902,Box,3580000000.0,23.67,🇺🇸 USA,BOX,151246303.3375581
2903,Rural Electrification Corp,3580000000.0,1.81,🇮🇳 India,RECLTD.NS,1977900552.4861877
2904,Associated Banc-Corp,3580000000.0,23.88,🇺🇸 USA,ASB,149916247.90619767
2905,Bata India,3570000000.0,27.81,🇮🇳 India,BATAINDIA.NS,128371089.53613809
2906,Callon Petroleum,3570000000.0,58.18,🇺🇸 USA,CPE,61361292.540391885
2907,SITE Centers,3560000000.0,16.9,🇺🇸 USA,SITC,210650887.5739645
2908,Cathay General Bancorp,3560000000.0,46.22,🇺🇸 USA,CATY,77022933.79489398
2909,Oberbank,3560000000.0,101.01,🇦🇹 Austria,OBV.VI,35244035.244035244
2910,Hillenbrand,3560000000.0,49.32,🇺🇸 USA,HI,72181670.7218167
2911,JK Cement,3560000000.0,46.08,🇮🇳 India,JKCEMENT.NS,77256944.44444445
2912,Insmed,3550000000.0,30.02,🇺🇸 USA,INSM,118254497.00199866
2913,NantKwest,3550000000.0,32.49,🇺🇸 USA,NK,109264389.04278238
2914,ViaSat,3550000000.0,48.35,🇺🇸 USA,VSAT,73422957.60082729
2915,Paymentus,3540000000.0,27.3,🇺🇸 USA,PAY,129670329.67032966
2916,EnLink Midstream,3540000000.0,7.27,🇺🇸 USA,ENLC,486932599.72489685
2917,American States Water,3540000000.0,95.94,🇺🇸 USA,AWR,36898061.28830519
2918,IMA Group,3540000000.0,82.14,🇮🇹 Italy,IMA.MI,43097151.205259316
2919,Helios Technologies,3530000000.0,109.22,🇺🇸 USA,HLIO,32320087.895989746
2920,Dana,3520000000.0,24.44,🇺🇸 USA,DAN,144026186.57937807
2921,Fonterra,3520000000.0,2.18,🇳🇿 New Zealand,FCG.NZ,1614678899.0825686
2922,Laurus Labs,3510000000.0,6.55,🇮🇳 India,LAURUSLABS.NS,535877862.5954199
2923,Bank of Hawaii,3510000000.0,87.41,🇺🇸 USA,BOH,40155588.60542272
2924,Hypoport,3510000000.0,558.28,🇩🇪 Germany,HYQ.F,6287167.729454754
2925,Semen Indonesia,3510000000.0,0.58,🇮🇩 Indonesia,SMS2.F,6051724137.931035
2926,Prospect Capital,3500000000.0,9.0,🇺🇸 USA,PSEC,388888888.8888889
2927,CorVel Corporation,3500000000.0,197.91,🇺🇸 USA,CRVL,17684806.22505179
2928,Red Rock Resorts,3500000000.0,48.12,🇺🇸 USA,RRR,72734829.59268495
2929,Ipca Laboratories,3500000000.0,27.63,🇮🇳 India,IPCALAB.NS,126673905.17553385
2930,TG Therapeutics,3500000000.0,24.51,🇺🇸 USA,TGTX,142798857.6091391
2931,Aerojet Rocketdyne,3500000000.0,43.5,🇺🇸 USA,AJRD,80459770.11494254
2932,Simmons First National,3490000000.0,30.47,🇺🇸 USA,SFNC,114538890.71217592
2933,Mainova,3490000000.0,635.17,🇩🇪 Germany,MNV6.F,5494591.9989923965
2934,Mueller Industries,3490000000.0,60.86,🇺🇸 USA,MLI,57344725.5997371
2935,California Water Service,3480000000.0,66.32,🇺🇸 USA,CWT,52472858.866103746
2936,TietoEVRY,3470000000.0,29.34,🇫🇮 Finland,TIETO.HE,118268575.32379004
2937,O2 Czech Republic,3470000000.0,11.38,Czech Republic,TEE.F,304920913.88400704
2938,Diagnosticos da America,3460000000.0,6.21,🇧🇷 Brazil,DASA3.SA,557165861.5136876
2939,AtriCure,3460000000.0,75.39,🇺🇸 USA,ATRC,45894680.99217403
2940,Federated Hermes,3460000000.0,35.74,🇺🇸 USA,FHI,96810296.58645774
2941,Millicom,3450000000.0,34.37,🇱🇺 Luxembourg,TIGO,100378236.83444865
2942,Quiñenco,3450000000.0,2.08,🇨🇱 Chile,QUINENCO.SN,1658653846.153846
2943,Atlas Corp,3450000000.0,13.99,🇨🇦 Canada,ATCO,246604717.6554682
2944,Sogou,3450000000.0,8.95,🇨🇳 China,SOGO,385474860.33519554
2945,Six Flags,3440000000.0,40.07,🇺🇸 USA,SIX,85849762.91489893
2946,BİM Birleşik Mağazalar,3440000000.0,5.72,🇹🇷 Turkey,BIMAS.IS,601398601.3986014
2947,Atul,3430000000.0,116.23,🇮🇳 India,ATUL.NS,29510453.411339585
2948,Relay Therapeutics,3430000000.0,31.61,🇺🇸 USA,RLAY,108509965.2008858
2949,FuelCell Energy,3430000000.0,9.37,🇺🇸 USA,FCEL,366061899.6798293
2950,Kontoor Brands,3430000000.0,59.92,🇺🇸 USA,KTB,57242990.654205605
2951,EngageSmart,3430000000.0,21.23,🇺🇸 USA,ESMT,161563824.77626002
2952,Zentalis Pharmaceuticals,3420000000.0,75.69,🇺🇸 USA,ZNTL,45184304.399524376
2953,Metsä Board,3420000000.0,10.99,🇫🇮 Finland,METSA.HE,311191992.72065514
2954,LiveRamp,3420000000.0,50.35,🇺🇸 USA,RAMP,67924528.3018868
2955,Kirby Corporation,3420000000.0,57.01,🇺🇸 USA,KEX,59989475.53060867
2956,ZipRecruiter,3420000000.0,29.31,🇺🇸 USA,ZIP,116683725.69089049
2957,Essential Properties Realty Trust,3420000000.0,28.15,🇺🇸 USA,EPRT,121492007.10479574
2958,Rosseti,3410000000.0,0.02,🇷🇺 Russia,RSTI.ME,170500000000.0
2959,Indian Hotels Company,3410000000.0,2.78,🇮🇳 India,INDHOTEL.NS,1226618705.0359714
2960,Advanced Energy,3410000000.0,90.6,🇺🇸 USA,AEIS,37637969.09492274
2961,SpringWorks Therapeutics,3400000000.0,69.23,🇺🇸 USA,SWTX,49111656.79618662
2962,The a2 Milk Company,3400000000.0,4.41,🇳🇿 New Zealand,ACOPY,770975056.6893424
2963,Arcus Biosciences,3400000000.0,48.47,🇺🇸 USA,RCUS,70146482.36022282
2964,Visteon,3400000000.0,121.57,🇺🇸 USA,VC,27967426.174220614
2965,Vale Indonesia,3390000000.0,0.34,🇮🇩 Indonesia,INCO.JK,9970588235.294117
2966,Greif,3390000000.0,69.99,🇺🇸 USA,GEF,48435490.78439777
2967,Sunoco,3390000000.0,40.71,🇺🇸 USA,SUN,83271923.36035372
2968,American Equity Investment Life Holding,3390000000.0,36.66,🇺🇸 USA,AEL,92471358.42880525
2969,Nelnet,3380000000.0,88.59,🇺🇸 USA,NNI,38153290.43910148
2970,Tohoku Electric Power,3380000000.0,6.78,🇯🇵 Japan,9506.T,498525073.7463127
2971,Cabot Corporation,3380000000.0,59.66,🇺🇸 USA,CBT,56654374.790479384
2972,Hysan Development,3380000000.0,3.27,🇭🇰 Hong Kong,0014.HK,1033639143.7308868
2973,Cytokinetics,3380000000.0,40.32,🇺🇸 USA,CYTK,83829365.07936507
2974,TAL Education Group,3380000000.0,4.99,🇨🇳 China,TAL,677354709.4188377
2975,K+S,3370000000.0,17.46,🇩🇪 Germany,SDF.F,193012600.22909507
2976,Aditya Birla Capital,3370000000.0,1.4,🇮🇳 India,ABCAPITAL.NS,2407142857.142857
2977,GrafTech,3370000000.0,12.82,🇺🇸 USA,EAF,262870514.82059282
2978,Compañía Cervecerías Unidas,3370000000.0,18.26,🇨🇱 Chile,CCU,184556407.4479737
2979,Welbilt,3370000000.0,23.7,🇺🇸 USA,WBT,142194092.82700422
2980,General Insurance Corporation of India,3370000000.0,1.92,🇮🇳 India,GICRE.NS,1755208333.3333335
2981,CryoPort,3360000000.0,68.26,🇺🇸 USA,CYRX,49223556.9879871
2982,SATS,3360000000.0,3.0,🇸🇬 Singapore,S58.SI,1120000000.0
2983,FormFactor,3360000000.0,43.05,🇺🇸 USA,FORM,78048780.48780489
2984,Phillips Edison & Company,3360000000.0,33.73,🇺🇸 USA,PECO,99614586.42158318
2985,California Resources Corporation,3350000000.0,41.79,🇺🇸 USA,CRC,80162718.35367313
2986,Allegiant Air,3350000000.0,185.35,🇺🇸 USA,ALGT,18073914.216347452
2987,BigCommerce,3350000000.0,46.78,🇺🇸 USA,BIGC,71611799.91449337
2988,CASIO,3340000000.0,138.05,🇯🇵 Japan,CSIOY,24194132.560666423
2989,Freenet,3340000000.0,25.99,🇩🇪 Germany,FNTN.F,128510965.75606003
2990,Allete,3340000000.0,63.59,🇺🇸 USA,ALE,52523981.75813807
2991,Cummins India,3330000000.0,12.04,🇮🇳 India,CUMMINSIND.NS,276578073.089701
2992,Methanex,3330000000.0,43.71,🇨🇦 Canada,MEOH,76183939.60192175
2993,Enable Midstream Partners,3330000000.0,7.64,🇺🇸 USA,ENBL,435863874.34554976
2994,Urban Outfitters,3320000000.0,33.8,🇺🇸 USA,URBN,98224852.07100593
2995,EverCommerce,3320000000.0,17.0,🇺🇸 USA,EVCM,195294117.6470588
2996,Terex,3310000000.0,47.53,🇺🇸 USA,TEX,69640227.22491059
2997,Triumph Bancorp,3310000000.0,132.0,🇺🇸 USA,TBK,25075757.575757574
2998,Krones,3310000000.0,103.99,🇩🇪 Germany,KRN.F,31829983.65227426
2999,Quilter,3310000000.0,197.61,🇬🇧 UK,QLT.L,16750164.465361064
3000,Ranpak,3310000000.0,40.71,🇺🇸 USA,PACK,81306804.22500613
3001,Lenzing,3310000000.0,124.79,🇦🇹 Austria,LEN.F,26524561.262921706
3002,FFP,3300000000.0,133.79,🇫🇷 France,FFP.PA,24665520.591972496
3003,United Community Bank,3300000000.0,36.99,🇺🇸 USA,UCBI,89213300.892133
3004,Navient,3300000000.0,20.49,🇺🇸 USA,NAVI,161054172.76720354
3005,EnerSys,3290000000.0,78.77,🇺🇸 USA,ENS,41767170.2424781
3006,Indah Kiat Pulp & Paper,3290000000.0,0.6,🇮🇩 Indonesia,INKP.JK,5483333333.333334
3007,Cargotec,3290000000.0,51.13,🇫🇮 Finland,CGCBV.HE,64345785.25327596
3008,Kennametal,3290000000.0,39.41,🇺🇸 USA,KMT,83481349.91119006
3009,Konecranes,3290000000.0,41.64,🇫🇮 Finland,KCR.HE,79010566.76272814
3010,Turkcell,3290000000.0,3.67,🇹🇷 Turkey,TKC,896457765.667575
3011,Arconic,3280000000.0,30.89,🇺🇸 USA,ARNC,106183230.81903529
3012,CoBank,3280000000.0,101.5,🇺🇸 USA,CBKLP,32315270.93596059
3013,Fluor Corporation,3280000000.0,23.22,🇺🇸 USA,FLR,141257536.60637382
3014,ABM Industries,3280000000.0,48.83,🇺🇸 USA,ABM,67171820.60208888
3015,Kuka,3280000000.0,82.52,🇩🇪 Germany,KU2.F,39747939.893359184
3016,Piper Sandler,3280000000.0,183.52,🇺🇸 USA,PIPR,17872711.421098515
3017,Altarea,3270000000.0,180.55,🇫🇷 France,ALTA.PA,18111326.502353918
3018,Copa Holdings,3270000000.0,77.07,🇵🇦 Panama,CPA,42428960.68509148
3019,Momentive Global,3270000000.0,22.48,🇺🇸 USA,MNTV,145462633.4519573
3020,Via Varejo,3270000000.0,2.05,🇧🇷 Brazil,VVAR3.SA,1595121951.2195122
3021,Indoritel,3270000000.0,0.23,🇮🇩 Indonesia,DNET.JK,14217391304.347826
3022,Recursion Pharmaceuticals,3260000000.0,16.26,🇺🇸 USA,RXRX,200492004.9200492
3023,Minda Industries,3260000000.0,11.41,🇮🇳 India,MINDAIND.NS,285714285.71428573
3024,Escorts Limited,3260000000.0,24.22,🇮🇳 India,ESCORTS.NS,134599504.54170108
3025,Qurate Retail Group,3250000000.0,8.19,🇺🇸 USA,QRTEA,396825396.82539684
3026,UNITI,3250000000.0,13.78,🇺🇸 USA,UNIT,235849056.6037736
3027,Brink's,3250000000.0,66.16,🇺🇸 USA,BCO,49123337.363966145
3028,Korian,3250000000.0,30.94,🇫🇷 France,KORI.PA,105042016.80672269
3029,Suntec REIT,3240000000.0,1.14,🇸🇬 Singapore,T82U.SI,2842105263.157895
3030,Endurance Technologies,3240000000.0,23.07,🇮🇳 India,ENDURANCE.NS,140442132.63979194
3031,Main Street Capital,3240000000.0,46.59,🇺🇸 USA,MAIN,69542820.3477141
3032,Spire Energy,3240000000.0,62.69,🇺🇸 USA,SR,51682884.032541074
3033,New India Assurance,3230000000.0,1.96,🇮🇳 India,NIACL.NS,1647959183.6734693
3034,Kennedy Wilson,3230000000.0,23.2,🇺🇸 USA,KW,139224137.93103448
3035,Bank of India,3220000000.0,0.79,🇮🇳 India,BANKINDIA.NS,4075949367.0886073
3036,Galapagos NV,3220000000.0,48.46,🇧🇪 Belgium,GLPG,66446553.85885266
3037,Virtu Financial,3220000000.0,28.68,🇺🇸 USA,VIRT,112273361.22733612
3038,Badger Meter,3220000000.0,110.15,🇺🇸 USA,BMI,29232864.27598729
3039,Independent Bank Group,3220000000.0,75.03,🇺🇸 USA,IBTX,42916166.8665867
3040,WD-40 Company,3210000000.0,234.41,🇺🇸 USA,WDFC,13693955.03604795
3041,GMR Group,3190000000.0,0.53,🇮🇳 India,GMRINFRA.NS,6018867924.528301
3042,Sabra Health Care REIT,3190000000.0,13.99,🇺🇸 USA,SBRA,228020014.29592565
3043,Rackspace Technology,3190000000.0,15.22,🇺🇸 USA,RXT,209592641.26149803
3044,Fannie Mae,3190000000.0,4.27,🇺🇸 USA,FNMAL,747072599.531616
3045,First Majestic Silver,3180000000.0,12.39,🇨🇦 Canada,AG,256658595.64164647
3046,White Mountains Insurance Group,3180000000.0,1056.0,🇧🇲 Bermuda,WTM,3011363.6363636362
3047,Schaeffler India,3180000000.0,101.93,🇮🇳 India,SCHAEFFLER.NS,31197880.89865594
3048,Jfrog ,3180000000.0,33.05,🇺🇸 USA,FROG,96217851.7397882
3049,CRISIL,3180000000.0,43.64,🇮🇳 India,CRISIL.NS,72868927.58936755
3050,Indian Energy Exchange,3180000000.0,10.63,🇮🇳 India,IEX.NS,299153339.6048918
3051,Owens & Minor,3170000000.0,42.13,🇺🇸 USA,OMI,75243294.56444338
3052,Ramco Cements,3170000000.0,13.45,🇮🇳 India,RAMCOCEM.NS,235687732.34200746
3053,stem,3170000000.0,21.99,🇺🇸 USA,STEM,144156434.74306503
3054,Patterson Companies,3170000000.0,32.61,🇺🇸 USA,PDCO,97209444.95553511
3055,Instructure Holdings,3170000000.0,22.6,🇺🇸 USA,INST,140265486.72566372
3056,Hang Lung Group,3170000000.0,2.33,🇭🇰 Hong Kong,0010.HK,1360515021.4592273
3057,Port of Tauranga,3170000000.0,4.66,🇳🇿 New Zealand,POT.NZ,680257510.7296137
3058,Vishay Intertechnology,3160000000.0,21.89,🇺🇸 USA,VSH,144358154.40840566
3059,Alabama Power,3160000000.0,103.8,🇺🇸 USA,ALPVN,30443159.92292871
3060,VEON,3160000000.0,1.81,🇳🇱 Netherlands,VEON,1745856353.59116
3061,Keppel REIT,3160000000.0,0.86,🇸🇬 Singapore,K71U.SI,3674418604.6511626
3062,Mr. Cooper Group,3160000000.0,42.09,🇺🇸 USA,COOP,75077215.49061534
3063,Tofaş Türk Otomobil Fabrikası,3160000000.0,6.32,🇹🇷 Turkey,TOASO.IS,500000000.0
3064,Syngene International,3160000000.0,7.86,🇮🇳 India,SYNGENE.NS,402035623.4096692
3065,Amicus Therapeutics,3150000000.0,11.33,🇺🇸 USA,FOLD,278022947.9258605
3066,BRF,3150000000.0,3.85,🇧🇷 Brazil,BRFS,818181818.1818181
3067,BMC Stock Holdings,3150000000.0,46.87,🇺🇸 USA,BMCH,67207168.76466824
3068,One Medical,3140000000.0,16.5,🇺🇸 USA,ONEM,190303030.3030303
3069,Rush Enterprises,3140000000.0,56.84,🇺🇸 USA,RUSHA,55242786.76988036
3070,Verint Systems,3140000000.0,47.8,🇺🇸 USA,VRNT,65690376.56903766
3071,Phreesia,3140000000.0,61.9,🇺🇸 USA,PHR,50726978.99838449
3072,Old National Bank,3140000000.0,18.97,🇺🇸 USA,ONB,165524512.38798103
3073,The Michaels Companies,3140000000.0,21.97,🇺🇸 USA,MIK,142922166.59080565
3074,MakeMyTrip,3140000000.0,30.02,🇮🇳 India,MMYT,104596935.37641573
3075,Enel Chile,3140000000.0,2.27,🇨🇱 Chile,ENIC,1383259911.894273
3076,SurveyMonkey,3130000000.0,21.55,🇺🇸 USA,SVMK,145243619.48955917
3077,Hecla Mining,3130000000.0,5.83,🇺🇸 USA,HL,536878216.1234992
3078,ACADIA Pharmaceuticals,3130000000.0,19.49,🇺🇸 USA,ACAD,160595177.01385328
3079,Werner Enterprises,3130000000.0,46.82,🇺🇸 USA,WERN,66851772.746689446
3080,PIMCO,3120000000.0,20.56,🇺🇸 USA,PCI,151750972.76264593
3081,Emami,3120000000.0,7.03,🇮🇳 India,EMAMILTD.NS,443812233.28591746
3082,Alamos Gold,3120000000.0,7.94,🇨🇦 Canada,AGI,392947103.2745592
3083,Meitetsu,3120000000.0,15.9,🇯🇵 Japan,9048.T,196226415.0943396
3084,Equity Commonwealth,3120000000.0,25.85,🇺🇸 USA,EQC,120696324.9516441
3085,Tata Chemicals,3120000000.0,12.26,🇮🇳 India,TATACHEM.NS,254486133.76835236
3086,Open Lending,3110000000.0,24.7,🇺🇸 USA,LPRO,125910931.17408907
3087,Hanmi Pharmaceutical,3110000000.0,46.01,🇰🇷 S. Korea,008930.KS,67594001.30406433
3088,Razer,3110000000.0,0.35,🇺🇸 USA,RAZFF,8885714285.714287
3089,Galicia Financial Group,3110000000.0,9.26,Argentina,GGAL,335853131.74946004
3090,Ingevity,3100000000.0,79.11,🇺🇸 USA,NGVT,39185943.62280369
3091,John Wiley & Sons,3100000000.0,55.62,🇺🇸 USA,JW-A,55735346.997482926
3092,Champion REIT,3100000000.0,0.52,🇭🇰 Hong Kong,2778.HK,5961538461.538462
3093,secunet,3100000000.0,474.98,🇩🇪 Germany,YSN.F,6526590.5932881385
3094,PeptiDream,3090000000.0,23.8,🇯🇵 Japan,4587.T,129831932.77310924
3095,Südzucker,3080000000.0,15.03,🇩🇪 Germany,SZU.F,204923486.36061212
3096,Evertec,3080000000.0,42.92,🇺🇸 USA,EVTC,71761416.58900279
3097,CNX Resources,3080000000.0,14.59,🇺🇸 USA,CNX,211103495.54489377
3098,Şişecam,3070000000.0,1.01,🇹🇷 Turkey,SISE.IS,3039603960.3960395
3099,Lemonade,3070000000.0,49.95,🇺🇸 USA,LMND,61461461.461461455
3100,Rubis,3070000000.0,29.87,🇫🇷 France,RUI.PA,102778707.73351188
3101,Rent-A-Center,3070000000.0,46.51,🇺🇸 USA,RCII,66007310.25585896
3102,Reata Pharmaceuticals,3070000000.0,84.48,🇺🇸 USA,RETA,36339962.12121212
3103,Frontdoor,3070000000.0,36.28,🇺🇸 USA,FTDR,84619625.13781698
3104,Shop Apotheke Europe,3070000000.0,169.75,🇳🇱 Netherlands,SAE.F,18085419.73490427
