Rank,Name,Market Cap,Price,Country,Ticker,Shares
2406,Televisa,5210000000.0,9.31,🇲🇽 Mexico,TV,559613319.0118152
2407,Unum,5210000000.0,25.5,🇺🇸 USA,UNM,204313725.49019608
2408,SPS Commerce,5210000000.0,144.91,🇺🇸 USA,SPSC,35953350.355393
2409,Lechwerke,5200000000.0,146.97,🇩🇪 Germany,LEC.F,35381370.34769001
2410,Atkore,5200000000.0,113.01,🇺🇸 USA,ATKR,46013627.112644896
2411,Simpson Manufacturing Company,5190000000.0,119.65,🇺🇸 USA,SSD,43376514.834935226
2412,UMB Financial,5190000000.0,107.47,🇺🇸 USA,UMBF,48292546.75723458
2413,Fate Therapeutics,5190000000.0,54.42,🇺🇸 USA,FATE,95369349.50385888
2414,Perrigo,5190000000.0,38.83,🇮🇪 Ireland,PRGO,133659541.59155293
2415,SunPower,5190000000.0,30.02,🇺🇸 USA,SPWR,172884743.50433046
2416,Iridium Communications,5190000000.0,39.28,🇺🇸 USA,IRDM,132128309.57230142
2417,Voltas,5180000000.0,15.67,🇮🇳 India,VOLTAS.NS,330567964.26292276
2418,Qualys,5180000000.0,133.5,🇺🇸 USA,QLYS,38801498.12734082
2419,Squarespace,5180000000.0,37.33,🇺🇸 USA,SQSP,138762389.49906242
2420,EVN Group,5170000000.0,29.06,🇦🇹 Austria,EVN.F,177907777.0130764
2421,Mapletree Commercial Trust,5170000000.0,1.56,🇸🇬 Singapore,N2IU.SI,3314102564.102564
2422,Foot Locker,5170000000.0,49.84,🇺🇸 USA,FL,103731942.21508828
2423,Amedisys,5160000000.0,158.46,🇺🇸 USA,AMED,32563422.94585384
2424,Kodiak Sciences,5160000000.0,99.88,🇺🇸 USA,KOD,51661994.39327193
2425,RLI Corp.,5160000000.0,114.07,🇺🇸 USA,RLI,45235381.78311563
2426,Pacific Biosciences,5150000000.0,23.39,🇺🇸 USA,PACB,220179563.9162035
2427,De' Longhi,5150000000.0,34.4,🇮🇹 Italy,DLG.MI,149709302.3255814
2428,Lundbeck,5150000000.0,25.74,🇩🇰 Denmark,LDB.F,200077700.07770008
2429,Keyera,5150000000.0,23.32,🇨🇦 Canada,KEY.TO,220840480.27444252
2430,Canada Goose,5150000000.0,48.27,🇨🇦 Canada,GOOS,106691526.82825771
2431,ZhongAn Insurance,5140000000.0,3.5,🇨🇳 China,6060.HK,1468571428.5714285
2432,Air Lease Corporation,5140000000.0,45.13,🇺🇸 USA,AL,113893197.42964768
2433,Italgas,5130000000.0,6.34,🇮🇹 Italy,IG.MI,809148264.9842272
2434,FTI Consulting,5130000000.0,149.78,🇺🇸 USA,FCN,34250233.67605822
2435,Goosehead Insurance,5120000000.0,137.36,🇺🇸 USA,GSHD,37274315.6668608
2436,SeaWorld Entertainment,5120000000.0,66.34,🇺🇸 USA,SEAS,77178173.04793487
2437,American National Insurance,5100000000.0,189.85,🇺🇸 USA,ANAT,26863313.141954176
2438,ICU Medical,5090000000.0,240.07,🇺🇸 USA,ICUI,21202149.373099513
2439,Toppan,5090000000.0,15.1,🇯🇵 Japan,7911.T,337086092.7152318
2440,Rogers Corporation ,5080000000.0,271.5,🇺🇸 USA,ROG,18710865.56169429
2441,Howard Hughes Corporation,5080000000.0,92.2,🇺🇸 USA,HHC,55097613.882863335
2442,Hannon Armstrong,5080000000.0,60.13,🇺🇸 USA,HASI,84483618.82587726
2443,SAIC,5070000000.0,88.14,🇺🇸 USA,SAIC,57522123.89380531
2444,Inmobiliaria Colonial,5070000000.0,9.54,🇪🇸 Spain,COL.MC,531446540.8805032
2445,Banco Inter,5060000000.0,2.19,🇧🇷 Brazil,BIDI3.SA,2310502283.105023
2446,Tilray,5050000000.0,10.9,🇨🇦 Canada,TLRY,463302752.29357797
2447,Carsales,5050000000.0,17.87,🇦🇺 Australia,CAR.AX,282596530.4980414
2448,Trupanion,5040000000.0,125.03,🇺🇸 USA,TRUP,40310325.52187475
2449,Southwestern Energy,5040000000.0,4.97,🇺🇸 USA,SWN,1014084507.0422536
2450,Jindal Steel & Power,5030000000.0,4.93,🇮🇳 India,JINDALSTEL.NS,1020283975.6592293
2451,NOV,5020000000.0,12.87,🇺🇸 USA,NOV,390054390.0543901
2452,Essent Group,5020000000.0,45.5,🇧🇲 Bermuda,ESNT,110329670.32967032
2453,Ashok Leyland,5020000000.0,1.71,🇮🇳 India,ASHOKLEY.NS,2935672514.619883
2454,Nippon Shinyaku,5020000000.0,74.55,🇯🇵 Japan,4516.T,67337357.47820255
2455,Wingstop Restaurants,5020000000.0,168.35,🇺🇸 USA,WING,29818829.81882982
2456,United Bankshares,5010000000.0,38.85,🇺🇸 USA,UBSI,128957528.95752895
2457,SL Green Realty ,5010000000.0,75.22,🇺🇸 USA,SLG,66604626.429141186
2458,Lawson,5000000000.0,50.02,🇯🇵 Japan,2651.T,99960015.99360256
2459,Trent Limited,5000000000.0,14.07,🇮🇳 India,TRENT.NS,355366027.00781804
2460,Fomento de Construcciones y Contratas,5000000000.0,11.83,🇪🇸 Spain,FCC.MC,422654268.80811495
2461,Maximus,5000000000.0,80.72,🇺🇸 USA,MMS,61942517.34390486
2462,IonQ,4990000000.0,25.96,🇺🇸 USA,IONQ,192218798.15100154
2463,Victoria's Secret & Co,4990000000.0,55.52,🇺🇸 USA,VSCO,89877521.61383285
2464,Antero Midstream,4990000000.0,10.46,🇺🇸 USA,AM,477055449.3307839
2465,PS Business Parks,4980000000.0,181.06,🇺🇸 USA,PSB,27504694.57638352
2466,Canara Bank,4970000000.0,2.74,🇮🇳 India,CANBK.NS,1813868613.138686
2467,Jungheinrich,4970000000.0,49.21,🇩🇪 Germany,JUN3.F,100995732.57467994
2468,Bloom Energy,4970000000.0,28.34,🇺🇸 USA,BE,175370501.05857447
2469,Livent,4960000000.0,30.74,🇺🇸 USA,LTHM,161353285.62134027
2470,Halozyme Therapeutics,4960000000.0,35.27,🇺🇸 USA,HALO,140629430.11057556
2471,Joby Aviation,4960000000.0,8.22,🇺🇸 USA,JOBY,603406326.0340632
2472,Cerevel Therapeutics,4950000000.0,33.62,🇺🇸 USA,CERE,147233789.41106486
2473,Hexcel,4940000000.0,58.97,🇺🇸 USA,HXL,83771409.19111413
2474,Andritz,4940000000.0,49.77,🇦🇹 Austria,AZ2.F,99256580.26923849
2475,Sumitomo Dainippon Pharma,4930000000.0,12.43,🇯🇵 Japan,4506.T,396621078.0370073
2476,Container Corporation of India,4930000000.0,8.09,🇮🇳 India,CONCOR.NS,609394313.9678615
2477,Kite Realty,4930000000.0,22.37,🇺🇸 USA,KRG,220384443.4510505
2478,STAAR Surgical,4930000000.0,103.61,🇺🇸 USA,STAA,47582279.70273139
2479,Tikehau Capital,4930000000.0,28.61,🇫🇷 France,TKO.PA,172317371.54840964
2480,MGIC Investment,4920000000.0,15.14,🇺🇸 USA,MTG,324966974.9009247
2481,ERG,4920000000.0,33.07,🇮🇹 Italy,ERG.MI,148775325.06803748
2482,Richter Gedeon,4920000000.0,26.08,Hungary,RGEDF,188650306.74846628
2483,SailPoint,4910000000.0,52.72,🇺🇸 USA,SAIL,93133535.66009104
2484,Ryman Hospitality Properties,4910000000.0,89.26,🇺🇸 USA,RHP,55007842.25857046
2485,Selective Insurance,4910000000.0,81.72,🇺🇸 USA,SIGI,60083210.96426824
2486,Walker & Dunlop,4900000000.0,153.02,🇺🇸 USA,WD,32021957.913998168
2487,Kinsale Capital Group,4890000000.0,214.61,🇺🇸 USA,KNSL,22785517.916220117
2488,Tobu Railway,4890000000.0,23.47,🇯🇵 Japan,9001.T,208351086.49339584
2489,Upwork,4890000000.0,38.16,🇺🇸 USA,UPWK,128144654.08805032
2490,Agree Realty,4890000000.0,70.12,🇺🇸 USA,ADC,69737592.6982316
2491,Diodes Incorporated,4890000000.0,108.63,🇺🇸 USA,DIOD,45015189.17426126
2492,Focus Financial Partners,4880000000.0,67.23,🇺🇸 USA,FOCS,72586642.86776736
2493,Maravai LifeSciences,4880000000.0,37.16,🇺🇸 USA,MRVI,131324004.30570507
2494,Teradata,4880000000.0,45.01,🇺🇸 USA,TDC,108420351.03310376
2495,ANGI Homeservices,4870000000.0,9.7,🇺🇸 USA,ANGI,502061855.67010313
2496,Marel,4870000000.0,6.46,🇮🇸 Iceland,MAREL.AS,753869969.0402477
2497,Hyundai Glovis,4870000000.0,129.89,🇰🇷 S. Korea,086280.KS,37493263.53067981
2498,Papa John's Pizza,4860000000.0,133.84,🇺🇸 USA,PZZA,36312014.34548715
2499,AU Small Finance Bank,4860000000.0,15.49,🇮🇳 India,AUBANK.NS,313750806.97224015
2500,Olam,4850000000.0,1.32,🇸🇬 Singapore,O32.SI,3674242424.242424
2501,Option Care Health,4850000000.0,27.0,🇺🇸 USA,OPCH,179629629.62962964
2502,Gates Industrial Corp,4850000000.0,16.62,🇺🇸 USA,GTES,291817087.8459687
2503,Healthcare Realty,4840000000.0,32.84,🇺🇸 USA,HR,147381242.3873325
2504,Highwoods Properties,4840000000.0,46.39,🇺🇸 USA,HIW,104332830.35136883
2505,Wendy’s Company,4830000000.0,21.9,🇺🇸 USA,WEN,220547945.20547947
2506,Atotech,4820000000.0,24.79,🇬🇧 UK,ATC,194433239.20935863
2507,Progyny,4810000000.0,53.29,🇺🇸 USA,PGNY,90260836.93000562
2508,Insperity,4810000000.0,125.09,🇺🇸 USA,NSP,38452314.33367975
2509,Powszechny Zakład Ubezpieczeń,4810000000.0,8.47,🇵🇱 Poland,7PZ.F,567886658.7957497
2510,TUI,4810000000.0,2.97,🇩🇪 Germany,TUI1.F,1619528619.5286195
2511,Terminix Global,4810000000.0,39.72,🇺🇸 USA,TMX,121097683.78650554
2512,Univar Solutions,4810000000.0,28.14,🇺🇸 USA,UNVR,170931058.99076048
2513,Dermapharm,4800000000.0,89.31,🇩🇪 Germany,DMP.F,53745381.25629829
2514,Premier,4790000000.0,39.35,🇺🇸 USA,PINC,121728081.32147394
2515,Summit Materials,4790000000.0,40.41,🇺🇸 USA,SUM,118535016.08512746
2516,Hainan Airlines,4790000000.0,0.23,🇨🇳 China,900945.SS,20826086956.52174
2517,Beyond Meat,4780000000.0,75.55,🇺🇸 USA,BYND,63269358.04103243
2518,Cohen & Steers,4780000000.0,99.12,🇺🇸 USA,CNS,48224374.49556094
2519,EVA Air,4770000000.0,0.93,🇹🇼 Taiwan,2618.TW,5129032258.064516
2520,Atos,4760000000.0,43.35,🇫🇷 France,ATO.PA,109803921.56862745
2521,CDK Global,4760000000.0,40.27,🇺🇸 USA,CDK,118202135.58480257
2522,Ameresco,4760000000.0,92.42,🇺🇸 USA,AMRC,51504003.46245401
2523,Twist Bioscience,4750000000.0,95.8,🇺🇸 USA,TWST,49582463.46555324
2524,American Eagle Outfitters,4750000000.0,28.19,🇺🇸 USA,AEO,168499467.89641717
2525,Top Glove,4750000000.0,0.59,🇲🇾 Malaysia,BVA.SI,8050847457.627119
2526,Murphy USA,4750000000.0,185.39,🇺🇸 USA,MUSA,25621662.44133988
2527,Shell Midstream Partners,4740000000.0,12.06,🇺🇸 USA,SHLX,393034825.8706468
2528,Colas,4740000000.0,145.29,🇫🇷 France,RE.PA,32624406.359694406
2529,Cloudera,4730000000.0,15.99,🇺🇸 USA,CLDR,295809881.1757348
2530,Ballard Power Systems,4730000000.0,15.91,🇨🇦 Canada,BLDP,297297297.2972973
2531,Freshpet,4730000000.0,109.13,🇺🇸 USA,FRPT,43342802.16255842
2532,Chiba Bank,4730000000.0,31.86,🇯🇵 Japan,CHBAY,148462021.3433773
2533,Metso,4730000000.0,31.72,🇫🇮 Finland,METSO.HE,149117276.1664565
2534,MOL Group,4720000000.0,7.55,Hungary,MOL.BD,625165562.9139073
2535,Q2,4720000000.0,83.16,🇺🇸 USA,QTWO,56758056.75805676
2536,Lazard,4710000000.0,45.83,🇧🇲 Bermuda,LAZ,102771110.62622736
2537,Fastly,4700000000.0,40.08,🇺🇸 USA,FSLY,117265469.06187625
2538,CI Financial,4700000000.0,23.85,🇨🇦 Canada,CIXX,197064989.5178197
2539,Verbio,4690000000.0,73.21,🇩🇪 Germany,VBK.F,64062286.572872564
2540,City Developments,4690000000.0,5.18,🇸🇬 Singapore,C09.SI,905405405.4054054
2541,Honeywell Automation India,4690000000.0,530.24,🇮🇳 India,HONAUT.NS,8845051.297525648
2542,McAfee,4690000000.0,25.66,🇺🇸 USA,MCFE,182774746.68745127
2543,Shift4 Payments,4680000000.0,56.55,🇺🇸 USA,FOUR,82758620.68965517
2544,Travel + Leisure,4680000000.0,54.24,🇺🇸 USA,TNL,86283185.84070796
2545,Neogen,4670000000.0,43.53,🇺🇸 USA,NEOG,107282334.02251321
2546,Tegna,4670000000.0,21.12,🇺🇸 USA,TGNA,221117424.24242422
2547,CD Projekt,4670000000.0,46.39,🇵🇱 Poland,OTGLF,100668247.46712653
2548,Canopy Growth,4670000000.0,11.87,🇨🇦 Canada,CGC,393428812.1314238
2549,Vopak,4670000000.0,37.25,🇳🇱 Netherlands,VPK.AS,125369127.51677853
2550,Ryder,4670000000.0,87.01,🇺🇸 USA,R,53671991.725089066
2551,MSC Industrial Direct,4660000000.0,84.14,🇺🇸 USA,MSM,55383884.00285239
2552,ams AG,4660000000.0,17.91,🇦🇹 Austria,DQW1.F,260189838.07928532
2553,Silgan Holdings,4660000000.0,42.27,🇺🇸 USA,SLGN,110243671.63472912
2554,Kingsoft Cloud,4660000000.0,19.31,🇨🇳 China,KC,241325737.95960644
2555,İsdemir,4660000000.0,1.61,🇹🇷 Turkey,ISDMR.IS,2894409937.8881984
2556,BWX Technologies,4650000000.0,50.5,🇺🇸 USA,BWXT,92079207.92079207
2557,W. R. Grace,4630000000.0,69.99,🇺🇸 USA,GRA,66152307.47249608
2558,Storebrand,4630000000.0,9.86,🇳🇴 Norway,STB.OL,469574036.5111562
2559,NeoGenomics,4630000000.0,37.63,🇺🇸 USA,NEO,123040127.55779962
2560,Equitrans Midstream,4630000000.0,10.71,🇺🇸 USA,ETRN,432306255.83566755
2561,Cirrus Logic,4630000000.0,81.05,🇺🇸 USA,CRUS,57125231.33867983
2562,ServisFirst Bancshares,4620000000.0,85.28,🇺🇸 USA,SFBS,54174484.05253283
2563,Hanover Insurance Group,4610000000.0,129.79,🇺🇸 USA,THG,35518915.1706603
2564,LivaNova,4600000000.0,86.51,🇬🇧 UK,LIVN,53173043.578777015
2565,Indraprastha Gas,4600000000.0,6.58,🇮🇳 India,IGL.NS,699088145.8966565
2566,Jetblue Airways,4590000000.0,14.46,🇺🇸 USA,JBLU,317427385.8921162
2567,Perficient,4590000000.0,139.49,🇺🇸 USA,PRFT,32905584.629722558
2568,Cencosud,4590000000.0,1.62,🇨🇱 Chile,CENCOSUD.SN,2833333333.333333
2569,Schneider,4590000000.0,25.84,🇺🇸 USA,SNDR,177631578.9473684
2570,BB Biotech,4590000000.0,82.86,🇨🇭 Switzerland,BION.SW,55394641.564084
2571,Bankinter,4580000000.0,5.1,🇪🇸 Spain,BKT.MC,898039215.6862745
2572,Polycab India,4580000000.0,30.68,🇮🇳 India,POLYCAB.NS,149282920.46936116
2573,Casella Waste Systems,4570000000.0,89.06,🇺🇸 USA,CWST,51313721.0869077
2574,Spirit AeroSystems,4570000000.0,43.54,🇺🇸 USA,SPR,104960955.44327056
2575,Seaboard,4570000000.0,3940.0,🇺🇸 USA,SEB,1159898.4771573604
2576,Skyline Champion,4570000000.0,80.47,🇺🇸 USA,SKY,56791350.813967936
2577,Hancock Whitney,4560000000.0,52.62,🇺🇸 USA,HWC,86659064.99429876
2578,Onto Innovation,4560000000.0,92.65,🇺🇸 USA,ONTO,49217485.159201294
2579,Park Hotels & Resorts,4560000000.0,19.3,🇺🇸 USA,PK,236269430.05181345
2580,TaskUs,4560000000.0,46.91,🇺🇸 USA,TASK,97207418.46088254
2581,Certara,4550000000.0,28.5,🇺🇸 USA,CERT,159649122.80701753
2582,Siltronic,4540000000.0,151.46,🇩🇪 Germany,WAF.F,29974910.86755579
2583,Acom,4540000000.0,2.96,🇯🇵 Japan,8572.T,1533783783.783784
2584,Moelis & Company,4540000000.0,65.99,🇺🇸 USA,MC,68798302.77314745
2585,COSCO SHIPPING Development,4530000000.0,0.49,🇨🇳 China,601866.SS,9244897959.183674
2586,Huhtamäki,4530000000.0,43.43,🇫🇮 Finland,HUH1V.HE,104305779.41515082
2587,Adient,4530000000.0,48.01,🇮🇪 Ireland,ADNT,94355342.63695064
2588,Aarti Industries,4530000000.0,12.49,🇮🇳 India,AARTIIND.NS,362690152.12169737
2589,Redfin,4520000000.0,42.92,🇺🇸 USA,RDFN,105312208.76048462
2590,Gruma (Maseca),4520000000.0,11.79,🇲🇽 Mexico,GRUMAB.MX,383375742.15436816
2591,Gudang Garam,4520000000.0,2.29,🇮🇩 Indonesia,GGG.F,1973799126.6375546
2592,Portland General Electric,4520000000.0,50.56,🇺🇸 USA,POR,89398734.17721519
2593,Tower Bersama Infrastructure,4510000000.0,0.21,🇮🇩 Indonesia,TBIG.JK,21476190476.190475
2594,Ormat Technologies,4500000000.0,80.4,🇺🇸 USA,ORA,55970149.25373134
2595,Duolingo,4480000000.0,119.81,🇺🇸 USA,DUOL,37392538.185460314
2596,The Ensign Group,4480000000.0,81.16,🇺🇸 USA,ENSG,55199605.71710202
2597,Empresas CMPC,4480000000.0,1.79,🇨🇱 Chile,CMPC.SN,2502793296.0893855
2598,H&R Block,4470000000.0,25.48,🇺🇸 USA,HRB,175431711.14599687
2599,Darktrace,4470000000.0,640.11,🇬🇧 UK,DARK.L,6983174.76683695
2600,Neoen,4470000000.0,41.85,🇫🇷 France,NEOEN.PA,106810035.8422939
2601,Coway,4470000000.0,61.62,🇰🇷 S. Korea,021240.KS,72541382.66796495
2602,ChampionX,4460000000.0,22.11,🇺🇸 USA,CHX,201718679.33061963
2603,Lancaster Colony Corporation,4460000000.0,162.11,🇺🇸 USA,LANC,27512183.085559186
2604,EXL Service,4450000000.0,133.78,🇺🇸 USA,EXLS,33263567.05038122
2605,AXIS Capital,4450000000.0,52.58,🇧🇲 Bermuda,AXS,84632940.28147584
2606,Bank of East Asia,4450000000.0,1.52,🇭🇰 Hong Kong,0023.HK,2927631578.9473686
2607,Spectrum Brands,4450000000.0,104.7,🇺🇸 USA,SPB,42502387.774594076
2608,Murphy Oil,4440000000.0,28.79,🇺🇸 USA,MUR,154220215.35255298
2609,Calix,4440000000.0,69.74,🇺🇸 USA,CALX,63665041.58302266
2610,Clearway Energy,4440000000.0,39.07,🇺🇸 USA,CWEN,113642180.70130534
2611,Petronet LNG,4430000000.0,2.95,🇮🇳 India,PETRONET.NS,1501694915.2542372
2612,Cemig,4430000000.0,2.37,🇧🇷 Brazil,CIG,1869198312.2362869
2613,Ströer,4430000000.0,78.25,🇩🇪 Germany,SAX.F,56613418.53035144
2614,Diversey,4420000000.0,13.95,🇬🇧 UK,DSEY,316845878.1362007
2615,Franklin Electric,4420000000.0,95.29,🇺🇸 USA,FELE,46384720.32742155
2616,SJM Holdings,4420000000.0,0.78,🇭🇰 Hong Kong,0880.HK,5666666666.666666
2617,B2Gold,4420000000.0,4.19,🇨🇦 Canada,BTG,1054892601.4319808
2618,Macerich,4420000000.0,20.76,🇺🇸 USA,MAC,212909441.23314065
2619,Leroy Seafood,4420000000.0,7.43,🇳🇴 Norway,LSG.OL,594885598.923284
2620,Brighthouse Financial,4420000000.0,26.67,🇺🇸 USA,BHFAP,165729283.83952004
2621,Korn Ferry,4420000000.0,81.11,🇺🇸 USA,KFY,54493897.17667365
2622,Relaxo Footwear,4410000000.0,17.53,🇮🇳 India,RELAXO.NS,251568739.30405018
2623,Japan Airport Terminal,4410000000.0,47.42,🇯🇵 Japan,9706.T,92998734.71109237
2624,JOYY,4410000000.0,56.62,🇨🇳 China,YY,77887672.20063582
2625,Allakos,4410000000.0,81.22,🇺🇸 USA,ALLK,54296971.18936223
2626,Carter's,4400000000.0,104.29,🇺🇸 USA,CRI,42190046.9843705
2627,Topdanmarks,4400000000.0,50.02,🇩🇰 Denmark,TQ71.F,87964814.07437025
2628,Atlantica,4390000000.0,39.46,🇬🇧 UK,AY,111251900.65889508
2629,Virgin Galactic,4390000000.0,17.03,🇺🇸 USA,SPCE,257780387.5513799
2630,Ryan Specialty Group,4390000000.0,39.97,🇺🇸 USA,RYAN,109832374.28071053
2631,Sweetgreen,4380000000.0,41.01,🇺🇸 USA,SG,106803218.72713973
2632,ALSOK,4380000000.0,43.34,🇯🇵 Japan,2331.T,101061375.1730503
2633,Meritage Homes,4380000000.0,117.51,🇺🇸 USA,MTH,37273423.53842226
2634,Flywire,4380000000.0,41.88,🇺🇸 USA,FLYW,104584527.22063036
2635,Herbalife,4380000000.0,39.08,🇺🇸 USA,HLF,112077789.1504606
2636,Apellis Pharmaceuticals,4380000000.0,45.01,🇺🇸 USA,APLS,97311708.50922018
2637,Cushman & Wakefield,4370000000.0,19.6,🇺🇸 USA,CWK,222959183.67346936
2638,Everbridge,4370000000.0,113.5,🇺🇸 USA,EVBG,38502202.64317181
2639,Bharat Forge,4370000000.0,9.4,🇮🇳 India,BHARATFORG.NS,464893617.0212766
2640,Lithium Americas,4370000000.0,36.4,🇨🇦 Canada,LAC,120054945.05494507
2641,Evergrande,4360000000.0,0.33,🇨🇳 China,3333.HK,13212121212.121212
2642,TVS Motor,4360000000.0,9.18,🇮🇳 India,TVSMOTOR.NS,474945533.7690632
2643,Quaker Chemical Corporation,4360000000.0,243.85,🇺🇸 USA,KWR,17879844.166495796
2644,Umpqua Holdings,4360000000.0,20.13,🇺🇸 USA,UMPQ,216592151.01838052
2645,Hawaiian Electric Industries,4360000000.0,39.89,🇺🇸 USA,HE,109300576.58561043
2646,Workman,4350000000.0,53.4,🇯🇵 Japan,7564.T,81460674.15730338
2647,Shimao Property,4350000000.0,1.19,🇭🇰 Hong Kong,0813.HK,3655462184.8739495
2648,HUGO BOSS,4350000000.0,63.12,🇩🇪 Germany,BOSS.DE,68916349.80988593
2649,Wienerberger,4350000000.0,38.5,🇦🇹 Austria,WIB.F,112987012.98701298
2650,Max Financial Services,4340000000.0,12.6,🇮🇳 India,MFSL.NS,344444444.4444445
2651,Envestnet,4340000000.0,79.6,🇺🇸 USA,ENV,54522613.06532664
2652,Dairy Farm,4340000000.0,3.21,🇭🇰 Hong Kong,D01.SI,1352024922.11838
2653,Nisshin Seifun Group,4330000000.0,14.57,🇯🇵 Japan,2002.T,297185998.6273164
2654,OVH Groupe,4330000000.0,22.98,🇫🇷 France,OVH.PA,188424717.14534378
2655,Lexington Realty Trust,4330000000.0,15.32,🇺🇸 USA,LXP,282637075.7180157
2656,MSG Sports,4330000000.0,178.81,🇺🇸 USA,MSGS,24215647.894413065
2657,WNS,4330000000.0,88.82,🇮🇳 India,WNS,48750281.46813781
2658,Thyssenkrupp,4320000000.0,11.89,🇩🇪 Germany,TKA.F,363330529.8570227
2659,Enviva,4320000000.0,70.88,🇺🇸 USA,EVA,60948081.26410835
2660,TAG Immobilien,4320000000.0,28.96,🇩🇪 Germany,TEG.F,149171270.71823204
2661,AppFolio,4320000000.0,124.7,🇺🇸 USA,APPF,34643143.54450682
2662,Alteryx,4310000000.0,63.99,🇺🇸 USA,AYX,67354274.10532896
2663,Nikola,4310000000.0,10.66,🇺🇸 USA,NKLA,404315196.9981238
2664,Sensient Technologies,4300000000.0,102.5,🇺🇸 USA,SXT,41951219.512195125
2665,Lion Corp,4300000000.0,14.82,🇯🇵 Japan,4912.T,290148448.0431849
2666,Enstar Group,4290000000.0,233.71,🇧🇲 Bermuda,ESGR,18356082.324247997
2667,Riot Blockchain,4280000000.0000005,37.0,🇺🇸 USA,RIOT,115675675.67567569
2668,Ollie's Bargain Outlet,4280000000.0000005,65.92,🇺🇸 USA,OLLI,64927184.46601942
2669,UOL Group,4280000000.0000005,5.08,🇸🇬 Singapore,U14.SI,842519685.0393702
2670,Sunnova,4280000000.0000005,38.13,🇺🇸 USA,NOVA,112247574.08864412
2671,Nomad Foods,4269999999.9999995,24.22,🇬🇧 UK,NOMD,176300578.03468207
2672,ASM Pacific Technology,4269999999.9999995,10.41,🇭🇰 Hong Kong,0522.HK,410182516.8107588
2673,PNM Resources,4269999999.9999995,49.77,🇺🇸 USA,PNM,85794655.41490856
2674,Black Hills,4260000000.0,66.84,🇺🇸 USA,BKH,63734290.8438061
2675,Inari Medical,4260000000.0,84.92,🇺🇸 USA,NARI,50164861.04569006
2676,Flowserve,4250000000.0,32.7,🇺🇸 USA,FLS,129969418.96024464
2677,Buzzi Unicem,4250000000.0,22.17,🇮🇹 Italy,BZU.MI,191700496.16599005
2678,Metro AG,4250000000.0,11.78,🇩🇪 Germany,B4B.F,360780984.7198642
2679,Power Finance Corp,4250000000.0,1.61,🇮🇳 India,PFC.NS,2639751552.795031
2680,Madras Rubber Factory,4240000000.0,1002.0,🇮🇳 India,MRF.NS,4231536.926147705
2681,CarGurus,4240000000.0,36.1,🇺🇸 USA,CARG,117451523.54570636
2682,Zee Entertainment,4240000000.0,4.42,🇮🇳 India,ZEEL.NS,959276018.0995475
2683,Strabag,4240000000.0,41.34,🇦🇹 Austria,XD4.F,102564102.56410256
2684,Southwest Gas,4240000000.0,70.23,🇺🇸 USA,SWX,60373059.945892066
2685,Vodafone Idea,4230000000.0000005,0.15,🇮🇳 India,IDEA.NS,28200000000.000004
2686,Broadstone Net Lease,4230000000.0000005,26.26,🇺🇸 USA,BNL,161081492.7646611
2687,Fabrinet,4230000000.0000005,114.36,Cayman Islands,FN,36988457.5026233
2688,Contact Energy,4219999999.9999995,5.43,🇳🇿 New Zealand,CEN.NZ,777163904.2357274
2689,BRP Group,4210000000.0,37.57,🇺🇸 USA,BRP,112057492.68033005
2690,CA Immo,4210000000.0,41.74,🇦🇹 Austria,BZY.F,100862482.03162433
2691,Element Fleet Management,4210000000.0,10.26,🇨🇦 Canada,EFN.TO,410331384.01559454
2692,Remitly,4200000000.0,25.63,🇺🇸 USA,RELY,163870464.29964885
2693,Sabesp,4200000000.0,6.15,🇧🇷 Brazil,SBS,682926829.2682927
2694,Ionis Pharmaceuticals,4200000000.0,29.76,🇺🇸 USA,IONS,141129032.2580645
2695,Yes Bank,4200000000.0,0.17,🇮🇳 India,YESBANK.NS,24705882352.941174
2696,Entra,4190000000.0000005,23.07,🇳🇴 Norway,ENTRA.OL,181621153.01257047
2697,Tube Investments of India,4190000000.0000005,21.73,🇮🇳 India,TIINDIA.NS,192820984.81362173
2698,Academy Sports,4190000000.0000005,47.11,🇺🇸 USA,ASO,88940776.9051157
2699,Ryman Healthcare,4190000000.0000005,8.39,🇳🇿 New Zealand,RYM.NZ,499404052.443385
2700,Coursera,4190000000.0000005,29.82,🇺🇸 USA,COUR,140509725.0167673
2701,Vir Biotechnology,4190000000.0000005,32.02,🇺🇸 USA,VIR,130855715.17801374
2702,Nexans,4179999999.9999995,95.93,🇫🇷 France,NEX.PA,43573438.96591264
2703,Sanderson Farms,4170000000.0,187.01,🇺🇸 USA,SAFM,22298272.819635313
2704,Denbury,4160000000.0,83.17,🇺🇸 USA,DEN,50018035.3492846
2705,CONMED,4160000000.0,142.45,🇺🇸 USA,CNMD,29203229.203229204
2706,Shutterstock,4160000000.0,113.82,🇺🇸 USA,SSTK,36548936.91794061
2707,Hamilton Lane,4139999999.9999995,111.39,🇺🇸 USA,HLNE,37166711.553999454
2708,Bank Mega,4139999999.9999995,0.59,🇮🇩 Indonesia,MEGA.JK,7016949152.542373
2709,Colony Capital,4139999999.9999995,8.5,🇺🇸 USA,CLNY,487058823.52941173
2710,Arvinas,4130000000.0,78.25,🇺🇸 USA,ARVN,52779552.715654954
2711,NHPC Limited,4130000000.0,0.41,🇮🇳 India,NHPC.NS,10073170731.707317
